date,nav,spot,prem_mid,opt_cost,payoff,hedge_pnl,hedge_cost,liab,short_notional,net_delta_units,n_sold,n_skipped,atm_2d,atm_5d,stress_-10%,stress_-5%,stress_+3%,stress_+5%,stress_+8%,stress_+12%,ret,real_hourly
2019-05-01,234.202,2923.73,0.0966791,0.00310251,0,-0.168791,0.00364031,0.158097,909.245,0,40,0,0.10469,0.109896,-1.14577,-0.546928,-2.53175,-9.26811,-20.3158,-35.2273,-0.00032918,False
2019-05-02,234.228,2917.52,0.095328,0.0030616,0,-0.0652014,0.00175791,0.156989,909.003,0,40,0,0.104995,0.110324,-1.11748,-0.532997,-2.19743,-8.75164,-19.7844,-34.6923,0.000112789,False
2019-05-03,234.54,2945.64,0.0737564,0.00251873,0,0.306053,0.00208247,0.220472,917.64,0,40,0,0.0817815,0.0859325,-2.1017,-1.00902,-4.73789,-11.8847,-22.7122,-37.4633,0.00133086,False
2019-05-06,234.271,2932.47,0.096769,0.00310537,0,-0.366851,0.00317324,0.21342,913.946,0,40,0,0.107261,0.112514,-1.59157,-0.759742,-3.34565,-10.2257,-21.1597,-35.9678,-0.00114824,False
2019-05-07,233.933,2884.05,0.150624,0.00462589,0,-0.439079,0.00255443,0.255274,902.478,0,40,0,0.167791,0.176008,-1.17277,-0.54941,-0.680507,-4.66336,-15.1017,-29.6424,-0.0014406,False
2019-05-08,233.996,2879.42,0.163504,0.00500524,0,-0.0411507,0.00184316,0.308177,904.494,0,40,0,0.180499,0.189476,-1.3083,-0.609425,-0.644652,-4.20312,-14.271,-28.7953,0.000267607,False
2019-05-09,233.958,2870.72,0.177643,0.00541523,0,-0.175566,0.00128901,0.341578,905.727,0,40,0,0.196004,0.205952,-1.34213,-0.621508,-0.50386,-3.44731,-12.9575,-27.4613,-0.000162521,False
2019-05-10,234.177,2881.4,0.129622,0.00403183,0,-0.0512101,0.00236628,0.193866,912.228,0,40,0,0.141904,0.149106,-1.01705,-0.478807,-0.850627,-4.97216,-15.4209,-30.069,0.000939173,False
2019-05-13,233.821,2811.87,0.160259,0.00491848,0,-0.49838,0.00157108,0.206079,896.937,0,40,0,0.178034,0.186753,-0.830739,-0.385129,-0.258447,-1.62722,-8.58012,-22.799,-0.00152373,False
2019-05-14,234.07,2834.41,0.135877,0.00421383,0,0.162773,0.000995851,0.249686,907.907,0,40,0,0.152045,0.159491,-1.21677,-0.568252,-0.905248,-3.96875,-13.3449,-27.7029,0.00106848,False
2019-05-15,234.243,2850.96,0.124531,0.00389336,0,0.0792436,0.00181879,0.274839,914.724,0,40,0,0.137179,0.144002,-1.54192,-0.724426,-1.67994,-6.39902,-16.8545,-31.3563,0.000738708,False
2019-05-16,234.397,2876.32,0.115172,0.00361393,0,0.186432,0.00619613,0.413134,921.888,0,40,0,0.128694,0.135226,-2.58837,-1.21955,-3.07271,-9.15221,-19.7457,-34.1101,0.000655295,False
2019-05-17,234.22,2859.53,0.137009,0.0042408,0,-0.421999,0.00363523,0.297233,915.499,0,40,0,0.150879,0.158758,-1.58814,-0.746793,-1.77515,-7.1948,-17.8684,-32.4469,-0.000754978,False
2019-05-20,234.203,2840.23,0.127047,0.00396112,0,-0.253061,0.00164201,0.18205,909.045,0,40,0,0.140699,0.147696,-0.970996,-0.457695,-0.835064,-5.23653,-15.8276,-30.5405,-7.01671e-05,False
2019-05-21,234.447,2864.36,0.110941,0.00350881,0,0.195746,0.00161233,0.240399,915.847,0,40,0,0.121295,0.127328,-1.50829,-0.712295,-1.99506,-7.8563,-18.6877,-33.4022,0.00103849,False
2019-05-22,234.484,2856.27,0.112076,0.00354155,0,-0.109162,0.00211928,0.199926,913.718,0,40,0,0.123255,0.129511,-1.22942,-0.58225,-1.71853,-7.30648,-18.196,-32.9556,0.000160915,False
2019-05-23,234.245,2822.24,0.146917,0.00452477,0,-0.335038,0.00218997,0.244877,906.114,0,40,0,0.162843,0.171347,-1.12177,-0.525222,-0.637444,-4.23495,-14.429,-28.9935,-0.00102262,False
2019-05-24,234.442,2826.06,0.132269,0.00410786,0,0.0493467,0.00130507,0.223281,909.706,0,40,0,0.145479,0.153076,-1.14281,-0.536552,-0.895005,-5.14817,-15.7268,-30.3175,0.000844411,False
2019-05-28,234.365,2802.39,0.129398,0.00402722,0,-0.243008,0.00183819,0.181503,905.893,0,40,0,0.145611,0.152742,-0.909934,-0.427612,-0.611205,-3.84743,-13.9744,-28.5818,-0.000331412,False
2019-05-29,234.342,2783.02,0.138567,0.00429194,0,-0.13258,0.00138083,0.204529,905.004,0,40,0,0.153244,0.160865,-0.968944,-0.453216,-0.589073,-3.45421,-13.1083,-27.6364,-9.69094e-05,False
2019-05-30,234.447,2788.86,0.134714,0.00417778,0,0.0281447,0.00153372,0.256165,910.514,0,40,0,0.152199,0.159924,-1.25601,-0.587419,-0.971449,-4.82574,-15.0907,-29.5952,0.000450246,False
2019-05-31,234.285,2752.06,0.149132,0.00459801,0,-0.350604,0.00170617,0.210853,903.648,0,40,0,0.162495,0.170742,-0.946697,-0.442106,-0.43128,-2.94991,-12.1546,-26.6694,-0.000692969,False
2019-06-03,234.376,2744.45,0.139792,0.0043366,0,-0.0506001,0.00132509,0.2036,906.237,0,40,0,0.15196,0.159402,-0.976761,-0.456889,-0.632198,-3.57357,-13.2677,-27.7979,0.000387492,False
2019-06-04,234.713,2803.27,0.121541,0.00381589,0,0.854784,0.00574024,0.833572,924.557,0,40,0,0.134266,0.140842,-4.1293,-1.90298,-2.77684,-8.54804,-18.5803,-32.2909,0.00143699,False
2019-06-05,235.093,2826.15,0.111835,0.00353122,0.281714,0.851756,0.0123944,1.1192,928.46,0,40,0,0.123461,0.129601,-5.77041,-2.66119,-3.63486,-9.45189,-19.1299,-32.2201,0.00162039,False
2019-06-06,235.472,2843.49,0.11393,0.00358428,0.390058,0.961275,0.0140308,1.40715,929.108,0,40,0,0.126752,0.133185,-6.79047,-3.11112,-3.56993,-9.13217,-18.5251,-31.1187,0.00161457,False
2019-06-07,235.464,2873.34,0.11122,0.00351582,1.6765,1.95255,0.0286326,1.77025,930.896,0,40,0,0.121118,0.127266,-7.62057,-3.44953,-3.86409,-9.46078,-18.5699,-30.8452,-3.38657e-05,False
2019-06-10,236.033,2886.73,0.110178,0.00348642,1.39812,0.874737,0.0152878,0.769966,928.514,0,40,0,0.119536,0.12539,-5.23046,-2.46499,-4.05163,-10.1049,-20.0091,-33.3352,0.00241354,False
2019-06-11,236.025,2885.72,0.110238,0.00347829,0.0503091,-0.500522,0.0152528,0.318109,924.311,0,40,0,0.121483,0.127433,-2.34133,-1.11472,-3.4112,-9.76641,-20.5406,-34.9777,-3.16375e-05,False
2019-06-12,236.18,2879.84,0.110766,0.00349323,0,-0.0660706,0.00290685,0.201982,920.568,0,40,0,0.12283,0.128938,-1.2973,-0.616024,-2.29779,-8.46352,-19.485,-34.2427,0.000654261,False
2019-06-13,236.344,2891.64,0.115249,0.0036213,0,0.13211,0.00204872,0.279111,922.989,0,40,0,0.125975,0.132369,-1.71367,-0.809533,-2.60802,-8.90325,-19.8114,-34.4283,0.000696758,False
2019-06-14,236.457,2886.98,0.104112,0.00331205,0,-0.0869933,0.00166385,0.178211,921.597,0,40,0,0.113834,0.119611,-1.19403,-0.568566,-2.15654,-8.44644,-19.4357,-34.2998,0.000478297,False
2019-06-17,236.563,2889.67,0.103284,0.0032946,0,0.0189828,0.00147339,0.190046,922.624,0,40,0,0.113525,0.119085,-1.28343,-0.610245,-2.38662,-8.80978,-19.7947,-34.6599,0.000446866,False
2019-06-18,236.779,2917.75,0.106929,0.00338775,0,0.403175,0.00341726,0.47759,929.473,0,40,0,0.116742,0.12246,-3.14042,-1.48089,-3.99072,-10.5667,-21.0629,-35.2662,0.000912038,False
2019-06-19,237.107,2926.46,0.105856,0.0033649,0,0.172544,0.00331914,0.420787,929.748,0,40,0,0.114256,0.119938,-2.99074,-1.41807,-4.05764,-10.6084,-21.1743,-35.4258,0.00138745,False
2019-06-20,237.158,2954.18,0.115871,0.0036264,0.150381,0.848329,0.0142608,1.1665,934.282,0,40,0,0.1285,0.135022,-6.76874,-3.15387,-4.05096,-9.78722,-19.1874,-31.8245,0.000211795,False
2019-06-21,237.696,2950.46,0.120302,0.00375828,0.0243752,-0.212714,0.00573837,0.501623,929.911,0,40,0,0.133939,0.140737,-3.19406,-1.50604,-3.22144,-9.19465,-19.6356,-33.6277,0.00227104,False
2019-06-24,237.979,2945.35,0.119682,0.00374591,0,-0.108001,0.00260331,0.224203,926.967,0,40,0,0.130336,0.136818,-1.39774,-0.663455,-2.28455,-8.19838,-19.1308,-33.7952,0.00118955,False
2019-06-25,237.877,2917.38,0.125899,0.00391332,0,-0.260755,0.00189886,0.185694,920.064,0,40,0,0.141241,0.148265,-0.965592,-0.454906,-0.810817,-5.03538,-15.6348,-30.2873,-0.000429277,False
2019-06-26,237.934,2913.78,0.131929,0.00408657,0,-0.0262073,0.00169263,0.228042,921.839,0,40,0,0.146954,0.154413,-1.13971,-0.534406,-0.918544,-4.97737,-15.506,-30.0835,0.000242119,False
2019-06-27,238.079,2924.92,0.140175,0.00432766,0,0.0974001,0.00146469,0.315041,927.562,0,40,0,0.150243,0.15809,-1.57396,-0.736492,-1.42963,-6.3606,-17.0321,-31.5201,0.000608503,False
2019-06-28,238.36,2941.76,0.136714,0.00423068,0,0.202401,0.00198797,0.366542,933.111,0,40,0,0.143997,0.151516,-1.9733,-0.925906,-2.19688,-7.93062,-18.62,-33.0795,0.00118195,False
2019-07-01,238.907,2964.33,0.0859055,0.00282284,0,0.270476,0.00901386,0.164288,938.249,0,40,0,0.0934986,0.0981484,-1.41547,-0.679737,-3.88741,-10.7507,-21.75,-36.7914,0.002294,False
2019-07-02,239.083,2973.01,0.0731598,0.00253278,0,0.0758433,0.00173261,0.132983,937.831,0,40,0,0.0784269,0.0823272,-1.30398,-0.627552,-4.46266,-11.6095,-22.6566,-37.7819,0.000736868,False
2019-07-03,239.215,2995.82,0.0747199,0.00256414,0.00132193,0.304483,0.00694436,0.3695,940.642,0,40,0,0.0788677,0.0828708,-3.49424,-1.67528,-5.60791,-12.4752,-22.9558,-37.2111,0.0005515,False
2019-07-05,239.231,2990.41,0.071862,0.00246812,0,-0.24261,0.00510647,0.175505,935.949,0,40,0,0.077605,0.081544,-1.81176,-0.872325,-5.12686,-12.3403,-23.2743,-38.1559,6.55169e-05,False
2019-07-08,239.163,2975.95,0.0729993,0.00252437,0,-0.204447,0.0021045,0.10679,930.703,0,40,0,0.0787313,0.0825871,-1.01303,-0.486982,-3.84317,-11.1072,-22.2124,-37.3372,-0.000281576,False
2019-07-09,239.163,2979.63,0.0767419,0.00261578,0,-0.027907,0.00182891,0.151158,931.659,0,40,0,0.0818636,0.0858729,-1.37714,-0.661374,-4.13159,-11.3969,-22.3807,-37.3661,9.32208e-08,False
2019-07-10,239.261,2993.07,0.0723834,0.00250471,0,0.102384,0.00705574,0.219303,935.233,0,40,0,0.0781562,0.082043,-2.16533,-1.0408,-5.2324,-12.4198,-23.2563,-37.9769,0.000405838,False
2019-07-11,239.392,2999.91,0.0752147,0.00257146,0,0.0911511,0.00483037,0.246565,936.644,0,40,0,0.0796447,0.0836872,-2.5008,-1.20324,-5.60757,-12.7554,-23.4919,-38.0863,0.000550454,False
2019-07-12,239.705,3013.77,0.0682985,0.00240545,0,0.295284,0.00430691,0.291157,939.098,0,40,0,0.0721659,0.0758288,-3.40835,-1.64563,-6.19125,-13.1798,-23.7052,-37.9588,0.00130446,False
2019-07-15,239.902,3014.3,0.0670918,0.00237559,0,0.00930246,0.0053161,0.162112,937.472,0,40,0,0.0717047,0.0752164,-1.91835,-0.927053,-5.91478,-13.1953,-24.1488,-38.9802,0.000824964,False
2019-07-16,239.908,3004.04,0.0729178,0.0025199,0,-0.102411,0.00263778,0.121351,933.951,0,40,0,0.0777154,0.0815215,-1.18739,-0.571334,-4.57709,-11.9287,-22.9946,-38.0578,2.54663e-05,False
2019-07-17,239.864,2984.42,0.0860176,0.00282929,0,-0.113847,0.0020235,0.133223,929.627,0,40,0,0.0933181,0.097959,-1.03711,-0.496949,-2.677,-9.64345,-20.6789,-35.6763,-0.000185711,False
2019-07-18,239.939,2995.11,0.0893609,0.00291725,0,0.0667531,0.0019839,0.209502,934.23,0,40,0,0.0948938,0.0997103,-1.64388,-0.786334,-3.66811,-10.7687,-21.6374,-36.4587,0.000312402,False
2019-07-19,239.877,2976.61,0.0905853,0.00294985,0,-0.215517,0.00374987,0.13947,931.017,0,40,0,0.097322,0.102262,-1.04574,-0.500273,-2.42214,-9.18676,-20.2135,-35.2006,-0.000256731,False
2019-07-22,239.966,2985.03,0.0932336,0.00301416,0,0.05963,0.00224904,0.197796,935.174,0,40,0,0.100065,0.104966,-1.49224,-0.712817,-3.30225,-10.2525,-21.19,-36.0637,0.000372168,False
2019-07-23,240.186,3005.47,0.0875313,0.00285591,0,0.262234,0.00403543,0.321258,940.765,0,40,0,0.0944775,0.0991046,-2.64642,-1.26536,-4.74019,-11.7099,-22.3674,-36.8702,0.000914346,False
2019-07-24,240.272,3019.56,0.0892792,0.00291071,0,0.121329,0.00476857,0.438169,942.932,0,40,0,0.0950328,0.099759,-3.72586,-1.78148,-5.10918,-11.8812,-22.2416,-36.3214,0.00035813,False
2019-07-25,240.333,3003.67,0.0979823,0.00313305,0,-0.269571,0.00314853,0.199207,937.138,0,40,0,0.106258,0.111651,-1.50999,-0.722554,-3.47611,-10.2676,-21.2522,-36.0735,0.000254256,False
2019-07-26,240.66,3025.86,0.0868571,0.00284168,0,0.303176,0.00540878,0.254371,941.849,0,40,0,0.0930483,0.0977712,-2.20222,-1.05624,-4.643,-11.6768,-22.4538,-37.1319,0.00135903,False
2019-07-29,240.772,3020.97,0.0818813,0.00272544,0,-0.0717376,0.0018658,0.147404,939.284,0,40,0,0.0893981,0.0937764,-1.27202,-0.610854,-3.88177,-11.0149,-22.0488,-37.0751,0.000467543,False
2019-07-30,240.728,3013.18,0.0974362,0.00312902,0,-0.0996822,0.00187517,0.183951,937.28,0,40,0,0.104806,0.109939,-1.32403,-0.631883,-2.97457,-9.80366,-20.8022,-35.6966,-0.000181902,False
2019-07-31,240.539,2980.38,0.123448,0.00384745,0,-0.301559,0.00239785,0.188593,929.962,0,40,0,0.13032,0.136801,-1.04577,-0.494193,-1.1105,-6.29743,-17.2742,-31.9258,-0.000785113,False
2019-08-01,240.423,2953.56,0.147501,0.00454016,0,-0.207602,0.00397078,0.236662,926.382,0,40,0,0.157153,0.165129,-1.08132,-0.505564,-0.643213,-4.14766,-14.4923,-29.0341,-0.00048508,False
2019-08-02,240.426,2932.05,0.138168,0.00427256,0,-0.171795,0.00151381,0.193864,926.021,0,40,0,0.147343,0.154821,-0.925408,-0.434057,-0.570143,-3.50206,-13.442,-27.9957,1.40765e-05,False
2019-08-05,239.981,2844.74,0.198867,0.00604281,0,-0.5615,0.00158882,0.268267,910.358,0,40,0,0.217739,0.228402,-0.884319,-0.407366,-0.11676,-0.988416,-5.69014,-19.1439,-0.0018495,False
2019-08-06,240.342,2881.77,0.15491,0.00476042,0,0.230489,0.00169147,0.28646,929.935,0,40,0,0.168299,0.176541,-1.24285,-0.577548,-0.730973,-3.36045,-12.0343,-26.3877,0.00150326,False
2019-08-07,240.335,2883.98,0.160649,0.00492859,0,-0.128123,0.00207918,0.318584,935.386,0,40,0,0.171474,0.180002,-1.38012,-0.641979,-0.888862,-4.29808,-13.8526,-28.2889,-2.74844e-05,False
2019-08-08,241.003,2938.09,0.128216,0.00399339,0.00521374,0.872697,0.00379549,0.639375,951.975,0,40,0,0.136756,0.143697,-3.56821,-1.66729,-3.07721,-8.90744,-19.1492,-33.1268,0.00277579,False
2019-08-09,240.966,2918.65,0.138337,0.00428543,0,-0.52191,0.00504288,0.283518,943.704,0,40,0,0.144623,0.151964,-1.53746,-0.724414,-1.82559,-7.23458,-17.8918,-32.5148,-0.000153713,False
2019-08-12,240.794,2882.7,0.153808,0.00472432,0,-0.36665,0.00167738,0.235497,932.109,0,40,0,0.169907,0.178228,-1.02684,-0.480156,-0.501917,-3.7013,-13.4988,-28.1296,-0.000710566,False
2019-08-13,241.113,2926.32,0.129008,0.00401663,0,0.315185,0.00280609,0.354348,944.309,0,40,0,0.137314,0.144039,-1.93413,-0.906393,-1.98845,-7.58253,-18.2616,-32.7534,0.00132278,False
2019-08-14,240.649,2840.6,0.190536,0.00580213,0,-0.724643,0.00327599,0.27509,922.124,0,40,0,0.206311,0.216571,-0.97086,-0.450045,-0.180146,-1.54787,-8.75569,-23.1072,-0.00192411,False
2019-08-15,240.825,2847.6,0.187894,0.00572292,0,0.056883,0.00103413,0.337001,930.311,0,40,0,0.201346,0.211565,-1.22206,-0.565343,-0.381254,-2.45691,-10.7532,-25.1801,0.000731811,False
2019-08-16,241.445,2888.68,0.144347,0.00445466,0,0.505814,0.00230542,0.360655,944.841,0,40,0,0.156861,0.164823,-1.73386,-0.808757,-1.36909,-5.82391,-16.1506,-30.5708,0.00257343,False
2019-08-19,242.132,2923.65,0.117888,0.0037035,0.0208047,0.646921,0.00593682,0.407789,954.382,0,40,0,0.126817,0.133027,-2.58991,-1.22343,-3.08984,-9.17844,-19.7104,-34.1203,0.00284632,False
2019-08-20,242.1,2900.51,0.135017,0.00418769,0,-0.328288,0.00345077,0.238728,946.119,0,40,0,0.143325,0.150344,-1.27856,-0.603128,-1.56072,-6.88827,-17.6031,-32.2916,-0.000131533,False
2019-08-21,242.383,2924.43,0.122859,0.0038466,0,0.240048,0.00262344,0.312372,950.033,0,40,0,0.130952,0.137465,-1.82951,-0.862339,-2.58395,-8.69,-19.5027,-34.0963,0.00116808,False
2019-08-22,242.424,2922.95,0.133594,0.00414414,0,-0.0839799,0.00322385,0.313385,947.042,0,40,0,0.142001,0.149208,-1.67988,-0.789668,-2.02503,-7.7891,-18.5811,-33.1279,0.000170118,False
2019-08-23,242.014,2847.11,0.198023,0.00601914,0,-0.6097,0.00300745,0.303266,927.625,0,40,0,0.212183,0.223264,-1.05168,-0.486898,-0.164128,-1.66637,-9.38558,-23.8163,-0.00169367,False
2019-08-26,242.467,2878.38,0.152256,0.00468914,0,0.272446,0.00126412,0.268231,941.163,0,40,0,0.164525,0.172707,-1.19667,-0.558175,-0.735262,-4.11278,-14.0792,-28.623,0.00187504,False
2019-08-27,242.454,2869.16,0.166051,0.00508609,0,-0.143064,0.00266114,0.296794,941.276,0,40,0,0.176799,0.185592,-1.22704,-0.570863,-0.648357,-3.75316,-13.4022,-27.8956,-5.49453e-05,False
2019-08-28,242.734,2887.94,0.15825,0.00485989,0,0.191164,0.00121337,0.360662,949.249,0,40,0,0.167837,0.176355,-1.59874,-0.744825,-1.21522,-5.61377,-15.8757,-30.3507,0.00115268,False
2019-08-29,243.281,2924.58,0.141875,0.00438338,0,0.610774,0.00378989,0.557963,958.643,0,40,0,0.151514,0.159426,-2.80378,-1.30557,-2.67554,-8.3584,-18.752,-32.9394,0.00225422,False
2019-08-30,243.27,2926.46,0.150823,0.00463899,0,-0.252244,0.00768896,0.455319,955.192,0,40,0,0.159032,0.167337,-2.26314,-1.05658,-2.14821,-7.51847,-17.9118,-32.2675,-4.56433e-05,False
2019-09-03,243.278,2906.27,0.139454,0.00432059,0,-0.372833,0.00242666,0.206585,947.332,0,40,0,0.147219,0.154429,-1.03407,-0.487288,-0.956821,-5.41843,-15.8487,-30.5751,3.53807e-05,False
2019-09-04,243.634,2937.78,0.115428,0.00363515,0,0.320252,0.0019342,0.28054,954.637,0,40,0,0.12301,0.129128,-1.68418,-0.794429,-2.26687,-8.22703,-19.0066,-33.6842,0.00146399,False
2019-09-05,244.059,2976,0.103949,0.00331091,0.118868,0.874788,0.0058306,0.706845,962.445,0,40,0,0.110143,0.115733,-4.39532,-2.0645,-4.04456,-10.3889,-20.4797,-34.2522,0.00174205,False
2019-09-06,244.595,2978.71,0.088774,0.00292259,0.0270047,0.104572,0.00530832,0.328649,960.072,0,40,0,0.0925627,0.0972609,-2.82906,-1.35473,-4.31533,-11.0432,-21.6479,-36.1004,0.00219745,False
2019-09-09,244.698,2978.43,0.0926081,0.00301295,0,-0.0920801,0.00638219,0.217268,957.07,0,40,0,0.0984564,0.103278,-1.83742,-0.881921,-4.01552,-10.9017,-21.793,-36.5875,0.000419115,False
2019-09-10,244.757,2979.39,0.0954829,0.0030841,0,-0.0537273,0.00206326,0.194468,955.018,0,40,0,0.100996,0.105942,-1.46623,-0.701377,-3.51421,-10.4365,-21.4064,-36.3011,0.000242781,False
2019-09-11,244.998,3000.93,0.0966021,0.00311184,0,0.345641,0.00268164,0.389697,959.734,0,40,0,0.103155,0.108285,-2.88662,-1.37415,-4.5849,-11.4209,-21.9958,-36.3581,0.000985552,False
2019-09-12,245.236,3009.57,0.0989193,0.00317597,0,0.138501,0.00715203,0.378665,960.681,0,40,0,0.103732,0.108997,-2.90886,-1.38807,-4.62057,-11.3987,-21.9842,-36.3286,0.000971944,False
2019-09-13,245.448,3007.39,0.0928173,0.00300272,0,-0.0559373,0.00309246,0.198265,958.635,0,40,0,0.0971277,0.102058,-1.63642,-0.785338,-3.97763,-10.9177,-21.8635,-36.7165,0.000861146,False
2019-09-16,245.414,2997.96,0.0946754,0.00306078,0,-0.164885,0.00183595,0.15625,955.282,0,40,0,0.102097,0.107097,-1.13251,-0.54152,-2.78203,-9.53062,-20.5869,-35.5649,-0.000134819,False
2019-09-17,245.527,3005.7,0.0960026,0.00310552,0,0.0615932,0.00137772,0.19718,957.433,0,40,0,0.100827,0.105765,-1.44011,-0.687838,-3.2041,-10.1044,-21.0599,-35.9571,0.000457113,False
2019-09-18,245.614,3006.73,0.095493,0.00309547,0,-0.00952824,0.00225692,0.190191,957.98,0,40,0,0.0998161,0.10478,-1.41263,-0.675758,-3.31495,-10.2523,-21.225,-36.1394,0.000356791,False
2019-09-19,245.696,3006.79,0.0934182,0.00302249,0,-0.0197543,0.0030326,0.176489,958.288,0,40,0,0.0977105,0.10267,-1.33466,-0.63907,-3.37516,-10.3542,-21.3542,-36.3093,0.000331052,False
2019-09-20,245.716,2992.07,0.101281,0.00323899,0,-0.0844979,0.00218959,0.167648,954.793,0,40,0,0.107229,0.112672,-1.12639,-0.537219,-2.22063,-8.74046,-19.7715,-34.6757,8.21948e-05,False
2019-09-23,245.771,2991.78,0.092455,0.00300116,0,-0.0524963,0.00188092,0.14731,955.888,0,40,0,0.0985411,0.103367,-1.07544,-0.514477,-2.45797,-9.16841,-20.1977,-35.2069,0.000225527,False
2019-09-24,245.184,2966.6,0.124324,0.00388366,0,-0.643293,0.00864041,0.203161,950.488,0,40,0,0.129102,0.135425,-1.12167,-0.530014,-1.29104,-6.64526,-17.6435,-32.3227,-0.0023898,False
2019-09-25,245.389,2984.87,0.107511,0.00341608,0,0.134196,0.00218618,0.234006,957.475,0,40,0,0.113354,0.118991,-1.5153,-0.719415,-2.5535,-9.04908,-19.9841,-34.767,0.000837167,False
2019-09-26,245.414,2977.62,0.11642,0.00366111,0,-0.0995966,0.00195249,0.220598,956.214,0,40,0,0.120244,0.126347,-1.34678,-0.638828,-2.16157,-8.41048,-19.3967,-34.1542,0.000100319,False
2019-09-27,245.423,2961.79,0.124204,0.0038788,0,-0.116071,0.00281983,0.212866,953.024,0,40,0,0.132288,0.139002,-1.16975,-0.552888,-1.37161,-6.81679,-17.7553,-32.4211,3.73517e-05,False
2019-09-30,245.658,2976.74,0.108154,0.00343473,0,0.120672,0.00140597,0.201451,958.289,0,40,0,0.11361,0.119174,-1.31079,-0.623242,-2.3388,-8.71847,-19.68,-34.5374,0.000959158,False
2019-10-01,245.572,2940.25,0.136801,0.00424521,0,-0.2057,0.00268257,0.211634,949.565,0,40,0,0.145441,0.152564,-1.03813,-0.488157,-0.810998,-5.05895,-15.7222,-30.3351,-0.000350121,False
2019-10-02,245.415,2887.61,0.169351,0.00518386,0,-0.294622,0.00172075,0.236661,939.959,0,40,0,0.178514,0.187392,-0.918464,-0.426903,-0.29355,-2.0881,-10.4683,-24.9893,-0.000640147,False
2019-10-03,245.585,2910.63,0.166314,0.00509377,0,0.142315,0.00195059,0.368593,952.166,0,40,0,0.17347,0.182275,-1.50611,-0.698256,-0.839345,-4.18341,-14.0592,-28.4668,0.000691291,False
2019-10-04,246.202,2952.01,0.129949,0.0040389,0.00683328,0.628759,0.00278501,0.495896,966.408,0,40,0,0.139864,0.146963,-2.61308,-1.22078,-2.365,-8.01762,-18.5039,-32.7533,0.00251542,False
2019-10-07,246.267,2938.79,0.134357,0.00417585,0,-0.305108,0.002384,0.253576,962.897,0,40,0,0.141293,0.148213,-1.38662,-0.655221,-1.74403,-7.14003,-17.87,-32.5566,0.000264046,False
2019-10-08,246.034,2893.06,0.163474,0.00501606,0,-0.407553,0.00223207,0.235742,950.511,0,40,0,0.170246,0.178584,-0.980189,-0.457229,-0.409884,-3.16327,-12.6579,-27.2593,-0.000948128,False
2019-10-09,246.27,2919.4,0.152803,0.00470584,0,0.20769,0.00217261,0.352964,959.162,0,40,0,0.159381,0.167307,-1.58305,-0.736659,-1.12511,-5.37633,-15.7442,-30.1889,0.000960814,False
2019-10-10,246.607,2938.13,0.156415,0.00480445,0,0.320571,0.00214765,0.486481,964.979,0,40,0,0.161329,0.169518,-2.20965,-1.02575,-1.7581,-6.82186,-17.2597,-31.5466,0.00136646,False
2019-10-11,247.387,2970.27,0.122637,0.00383624,0.00942297,0.701347,0.00491954,0.511856,973.626,0,40,0,0.128888,0.13543,-3.10611,-1.4634,-3.32111,-9.43047,-19.8775,-34.0291,0.00316467,False
2019-10-14,247.687,2966.15,0.103497,0.00331702,0,-0.133971,0.00257044,0.175816,969.802,0,40,0,0.10743,0.112691,-1.27904,-0.611456,-2.90233,-9.32902,-20.2864,-35.2442,0.00121138,False
2019-10-15,248.026,2995.68,0.0877033,0.00288661,0.0252405,0.404933,0.0024444,0.298572,974.726,0,40,0,0.0921071,0.0966181,-2.46972,-1.18247,-4.55851,-11.4423,-22.1373,-36.771,0.00136991,False
2019-10-16,248.067,2989.69,0.0938709,0.00305226,0,-0.146779,0.00275285,0.199605,969.947,0,40,0,0.0954841,0.100233,-1.56032,-0.747715,-3.72206,-10.6697,-21.5975,-36.5097,0.000162294,False
2019-10-17,248.205,2997.95,0.0896831,0.002946,0,0.0790101,0.0039743,0.222461,970.585,0,40,0,0.0940196,0.0987917,-1.80838,-0.867262,-4.23733,-11.2753,-22.1578,-36.98,0.000559997,False
2019-10-18,248.236,2986.2,0.0929537,0.00303179,0,-0.124419,0.00198499,0.155699,966.438,0,40,0,0.0964478,0.101343,-1.17279,-0.561854,-3.08853,-10.0154,-21.0492,-36.0422,0.000121997,False
2019-10-21,248.438,3006.72,0.0888102,0.00291421,0,0.230251,0.00295266,0.266879,971.75,0,40,0,0.0935463,0.0981277,-2.1286,-1.01855,-4.52288,-11.5897,-22.3833,-37.0861,0.000813802,False
2019-10-22,248.481,2995.99,0.0974086,0.00315518,0,-0.125268,0.00328527,0.188922,968.375,0,40,0,0.100911,0.105854,-1.39534,-0.667521,-3.38381,-10.329,-21.3175,-36.2209,0.000175726,False
2019-10-23,248.613,3004.52,0.0938558,0.00304608,0,0.0674001,0.00161659,0.21392,970.728,0,40,0,0.0986428,0.103549,-1.63127,-0.780873,-3.88874,-10.8939,-21.8299,-36.6805,0.000529598,False
2019-10-24,248.794,3010.29,0.0905086,0.0029643,0,0.0852804,0.00306882,0.202727,971.813,0,40,0,0.0948938,0.0997103,-1.60129,-0.767772,-4.08588,-11.1605,-22.0987,-36.9849,0.000727831,False
