date,nav,spot,prem_mid,opt_cost,payoff,hedge_pnl,hedge_cost,liab,short_notional,net_delta_units,n_sold,n_skipped,ret,real_hourly
2018-06-11,159.854,2782,0.0433583,0.00170776,0,0.0415309,0.00146071,0.135641,560.472,0,40,0,0.000502199,False
2018-06-12,159.958,2786.85,0.040538,0.0016717,0,0.0206136,0.00182062,0.089278,560.675,0,40,0,0.000650733,False
2018-06-13,159.949,2775.63,0.0396319,0.00160466,0,-0.0791902,0.00159614,0.0549979,554.67,0,39,1,-5.30073e-05,False
2018-06-14,160.004,2782.49,0.0316682,0.00148097,0,0.0158984,0.00100035,0.0457588,552.061,0,39,1,0.000339635,False
2018-06-15,159.966,2779.66,0.0378311,0.00162218,0,-0.0456365,0.00147869,0.0723096,555.657,0,40,0,-0.000234101,False
2018-06-18,159.95,2773.75,0.0372319,0.00157184,0,-0.0681118,0.00109004,0.0553655,554.932,0,39,1,-0.000103758,False
2018-06-19,159.892,2762.59,0.0411002,0.00166684,0,-0.0944718,0.00111817,0.0569969,553.689,0,40,0,-0.000361289,False
2018-06-20,159.935,2767.32,0.0402818,0.00163521,0,0.0184133,0.00101182,0.0702455,555.204,0,39,1,0.000267677,False
2018-06-21,159.895,2749.76,0.0451486,0.0017573,0,-0.0901564,0.00169556,0.0618364,553.055,0,40,0,-0.000250424,False
2018-06-22,159.95,2754.88,0.0441755,0.00173864,0,0.0272366,0.00108431,0.0754945,558.999,0,40,0,0.000343545,False
2018-06-25,159.847,2717.07,0.0540852,0.00195729,0,-0.161697,0.00165263,0.0668112,553.934,0,40,0,-0.000641067,False
2018-06-26,159.902,2723.06,0.0506516,0.00188387,0,0.0221321,0.00070586,0.0819355,557.201,0,40,0,0.000344515,False
2018-06-27,159.838,2699.63,0.0607816,0.00212868,0,-0.120102,0.00197749,0.0824137,555.104,0,40,0,-0.000399652,False
2018-06-28,159.896,2716.31,0.0559226,0.00200719,0,0.0443689,0.00206038,0.120688,559.688,0,40,0,0.000362551,False
2018-06-29,159.98,2718.37,0.0534939,0.00194186,0,0.0135005,0.0023556,0.0994214,560.511,0,40,0,0.000525113,False
2018-07-02,160.026,2726.71,0.0486658,0.00183729,0,-0.00177081,0.00111783,0.0973851,561.636,0,40,0,0.000287387,False
2018-07-03,160.05,2713.22,0.0530511,0.00195028,0,-0.0442877,0.0017079,0.0786876,559.068,0,40,0,0.000148742,False
2018-07-05,160.11,2736.61,0.0480921,0.00183001,0,0.0849818,0.00224402,0.147104,562.804,0,40,0,0.000378526,False
2018-07-06,160.218,2759.82,0.0396856,0.00163416,0.0431811,0.225508,0.00754248,0.252795,565.383,0,40,0,0.000669196,False
2018-07-09,160.302,2784.17,0.0358168,0.00156771,0.294194,0.688692,0.0133848,0.583681,567.08,0,40,0,0.000527253,False
2018-07-10,160.504,2793.84,0.0335697,0.00150386,0.355302,0.416586,0.00998775,0.465471,561.938,0,39,1,0.00125745,False
2018-07-11,160.372,2774.02,0.0395755,0.00163671,0.00592847,-0.56095,0.00539874,0.0628434,556.649,0,40,0,-0.000820607,False
2018-07-12,160.408,2798.29,0.0333372,0.00149093,0.0338761,0.143749,0.00406339,0.164095,559.924,0,39,1,0.000227003,False
2018-07-13,160.531,2801.31,0.0315427,0.00144749,0.00189351,0.0301581,0.00324856,0.0968252,551.331,0,38,2,0.000762932,False
2018-07-16,160.543,2798.43,0.0343672,0.00151293,0,-0.0446089,0.00134947,0.0715696,550.28,0,39,1,7.56961e-05,False
2018-07-17,160.576,2809.55,0.0323736,0.0014813,0,0.0279292,0.00229214,0.0953879,551.58,0,39,1,0.000203753,False
2018-07-18,160.664,2815.62,0.0302351,0.00146988,0,0.0427116,0.0027536,0.0755542,555.726,0,39,1,0.000551496,False
2018-07-19,160.642,2804.49,0.03117,0.00144663,0,-0.0852132,0.00154961,0.0409029,545.475,0,38,2,-0.000139347,False
2018-07-20,160.628,2801.83,0.0361736,0.00156674,0,-0.0167502,0.00115059,0.0718394,553.259,0,40,0,-8.85848e-05,False
2018-07-23,160.679,2806.98,0.0356125,0.00154245,0,0.0220763,0.000993017,0.0750877,554.353,0,39,1,0.000323139,False
2018-07-24,160.638,2820.4,0.0363323,0.0015527,0,-0.00280284,0.00630432,0.142681,556.32,0,39,1,-0.000260897,False
2018-07-25,160.298,2846.07,0.0352457,0.00155543,0.212709,0.323221,0.0178748,0.608246,562.88,0,40,0,-0.00211182,False
2018-07-26,160.338,2837.44,0.035631,0.00154572,0,-0.457762,0.00816823,0.136729,563.243,0,40,0,0.000247489,False
2018-07-27,160.345,2818.82,0.0378954,0.00159845,0,-0.114717,0.00308901,0.0486144,559.324,0,40,0,4.11967e-05,False
2018-07-30,160.318,2802.6,0.0420046,0.00167696,0,-0.0607739,0.00125162,0.0534892,557.355,0,40,0,-0.000165723,False
2018-07-31,160.357,2816.29,0.0382708,0.00159743,0,0.0347072,0.00199563,0.0835962,560.843,0,40,0,0.000245001,False
2018-08-01,160.377,2813.36,0.0381321,0.00159503,0,-0.0322561,0.00210636,0.0661533,557.026,0,39,1,0.000122336,False
2018-08-02,160.351,2827.22,0.0345014,0.00151098,0,-0.0241546,0.00413333,0.0962769,555.291,0,39,1,-0.000158509,False
2018-08-03,160.492,2840.35,0.0306517,0.00146425,0.000997891,0.144626,0.00157348,0.127443,556.474,0,39,1,0.000873554,False
2018-08-06,160.582,2850.4,0.0298106,0.00142757,0.00997444,0.11703,0.00828187,0.163681,552.663,0,38,2,0.000566501,False
2018-08-07,160.736,2858.45,0.0294499,0.00143304,0.0218761,0.151213,0.00525219,0.162668,552.644,0,39,1,0.000953493,False
2018-08-08,160.821,2857.7,0.0277369,0.00138243,0.00384791,-0.0315836,0.00509002,0.0634436,547.44,0,38,2,0.000529177,False
2018-08-09,160.83,2853.58,0.0303178,0.0014362,0,-0.0343849,0.0013758,0.0468548,550.413,0,39,1,6.03759e-05,False
2018-08-10,160.763,2833.28,0.038444,0.00162194,0,-0.0967863,0.00120969,0.0525852,551.628,0,40,0,-0.000415993,False
2018-08-13,160.749,2821.93,0.0463496,0.00177419,0,-0.0383137,0.0013135,0.07216,559.235,0,40,0,-9.09821e-05,False
2018-08-14,160.87,2839.96,0.0375932,0.00158831,0,0.0977522,0.000836931,0.0842712,563.496,0,40,0,0.000751539,False
2018-08-15,160.812,2818.37,0.0461589,0.00176525,0,-0.119974,0.00118733,0.0651765,560.545,0,40,0,-0.000358506,False
2018-08-16,160.938,2840.69,0.0353591,0.00152366,0,0.113813,0.0011587,0.0860382,560.894,0,39,1,0.000781208,False
2018-08-17,160.957,2850.13,0.0378735,0.00157933,0.0003706,0.0522119,0.00231551,0.152229,561.679,0,40,0,0.000121971,False
2018-08-20,161.09,2857.05,0.0369638,0.00156444,0,0.0753713,0.00174432,0.128852,565.811,0,40,0,0.000822598,False
2018-08-21,161.166,2862.96,0.037242,0.00158311,0,0.0358666,0.00461311,0.119424,565.795,0,40,0,0.000473897,False
2018-08-22,161.224,2861.82,0.0364877,0.0015334,0,-0.0280381,0.00178913,0.0667772,560.662,0,39,1,0.000358477,False
2018-08-23,161.23,2856.98,0.0373998,0.00154314,0,-0.0376679,0.00114023,0.0573724,555.634,0,39,1,4.00272e-05,False
2018-08-24,161.295,2874.69,0.0358014,0.00153374,0,0.109969,0.00148053,0.135027,558.339,0,39,1,0.000403778,False
2018-08-27,161.42,2896.74,0.0337065,0.00151403,0.088025,0.463559,0.0120934,0.405474,564.867,0,40,0,0.000776126,False
2018-08-28,161.607,2897.52,0.0348438,0.00149788,0.0318855,0.00424398,0.00602301,0.218915,563.541,0,39,1,0.00115376,False
2018-08-29,161.624,2914.04,0.0345058,0.00148915,0.210823,0.345632,0.00835848,0.361101,560.711,0,39,1,0.000106935,False
2018-08-30,161.675,2901.13,0.0389971,0.00159702,0.00318827,-0.265154,0.0032952,0.0755385,561.453,0,40,0,0.000317559,False
2018-08-31,161.718,2901.52,0.0357666,0.00153651,0,-0.0081958,0.00160652,0.0574552,565.457,0,40,0,0.000262941,False
2018-09-04,161.721,2896.72,0.0377652,0.00156895,0,-0.0346626,0.000932269,0.055163,564.972,0,40,0,1.78928e-05,False
2018-09-05,161.719,2888.6,0.0386441,0.00159132,0,-0.0379882,0.000912278,0.0554611,564.283,0,40,0,-1.32683e-05,False
2018-09-06,161.703,2878.05,0.0438432,0.00170497,0,-0.0497173,0.00146503,0.0623963,563.648,0,40,0,-9.88092e-05,False
2018-09-07,161.703,2871.68,0.0427982,0.00168609,0,-0.0404815,0.000856322,0.0613882,563.809,0,40,0,4.83792e-06,False
2018-09-10,161.748,2877.13,0.0392114,0.00162148,0,0.0118549,0.00119063,0.0651419,565.698,0,40,0,0.000275199,False
2018-09-11,161.802,2887.89,0.0339792,0.00148757,0,0.0355998,0.00221608,0.0766699,563.626,0,39,1,0.000336001,False
2018-09-12,161.847,2888.92,0.0335507,0.00148272,0,-0.000606256,0.0013999,0.0623081,559.344,0,39,1,0.000274555,False
2018-09-13,161.94,2904.18,0.0310119,0.00145743,0,0.120013,0.00281721,0.115559,561.086,0,39,1,0.000577705,False
2018-09-14,161.975,2904.98,0.0305007,0.00145001,0,-0.0345802,0.00294765,0.0726076,560.135,0,39,1,0.000212881,False
2018-09-17,161.924,2888.8,0.0421231,0.00166792,0,-0.0904458,0.00179908,0.0715522,561.172,0,40,0,-0.000313224,False
2018-09-18,162.004,2904.31,0.0361141,0.00155232,0,0.0591103,0.00129078,0.0837077,567.909,0,40,0,0.000495454,False
2018-09-19,162.092,2907.95,0.030181,0.00146441,0,0.0299433,0.000740944,0.0536245,568.162,0,40,0,0.000543209,False
2018-09-20,162.151,2930.75,0.027706,0.00137409,0.0143483,0.246847,0.00506346,0.248182,563.013,0,38,2,0.000365285,False
2018-09-21,162.009,2929.67,0.0353308,0.00149794,0,-0.217745,0.0125516,0.194194,557.193,0,39,1,-0.000878659,False
2018-09-24,162.01,2919.37,0.037503,0.00155054,0,-0.162091,0.0027387,0.0644824,554.548,0,39,1,5.14754e-06,False
2018-09-25,162.039,2915.56,0.0375196,0.00156699,0,-0.0123883,0.0011325,0.0577934,562.005,0,40,0,0.000179747,False
2018-09-26,162.035,2905.97,0.0385855,0.00156271,0,-0.0433239,0.00147899,0.0536141,560.991,0,39,1,-2.22219e-05,False
2018-09-27,162.068,2914,0.0372152,0.00156574,0,0.017045,0.00214183,0.0714049,563.101,0,40,0,0.000202189,False
2018-09-28,162.095,2913.98,0.0365018,0.00153688,0,-0.0151027,0.00115629,0.0633893,563.38,0,39,1,0.000164878,False
2018-10-01,162.162,2924.59,0.0334798,0.00146173,0,0.0613383,0.00286887,0.0868739,560.896,0,39,1,0.000413357,False
2018-10-02,162.2,2923.43,0.0336424,0.00147017,0,-0.0132774,0.00162217,0.0658129,560.21,0,39,1,0.000236391,False
2018-10-03,162.22,2925.51,0.0351921,0.00154312,0,-0.00996751,0.00234557,0.066835,564.189,0,40,0,0.000125239,False
2018-10-04,162.151,2901.61,0.0462841,0.00175037,0,-0.112368,0.00154075,0.0664531,564.591,0,40,0,-0.000425303,False
2018-10-05,162.146,2885.57,0.0504074,0.00184411,0,-0.0493392,0.00121332,0.0696329,563.462,0,40,0,-3.18777e-05,False
2018-10-08,162.161,2884.43,0.0514527,0.00188204,0,-0.0213047,0.00117947,0.0815401,565.125,0,40,0,9.3615e-05,False
2018-10-09,162.182,2880.34,0.0525104,0.00189707,0,-0.0292373,0.000831281,0.0815918,565.921,0,40,0,0.000126374,False
2018-10-10,161.997,2785.68,0.0895312,0.00286493,0,-0.245112,0.00162477,0.106827,553.499,0,40,0,-0.00114258,False
2018-10-11,161.919,2728.37,0.114113,0.00356345,0,-0.146484,0.00143733,0.146559,550.835,0,40,0,-0.000475957,False
2018-10-12,162.163,2767.13,0.0822244,0.0026736,0,0.158023,0.00125119,0.139203,563.878,0,40,0,0.00150494,False
2018-10-15,162.185,2750.79,0.0830766,0.00269192,0,-0.0811609,0.000918076,0.115443,564.545,0,40,0,0.00013607,False
2018-10-16,162.356,2809.92,0.0626855,0.00215624,0,0.333497,0.00299715,0.335705,575.772,0,40,0,0.00105292,False
2018-10-17,162.517,2809.21,0.0626248,0.00215491,0,-0.0538535,0.00325476,0.177666,573.059,0,40,0,0.000994112,False
2018-10-18,162.459,2768.78,0.0682192,0.00230587,0,-0.215571,0.00161062,0.0846858,564.819,0,40,0,-0.000358657,False
2018-10-19,162.474,2767.78,0.0701,0.00235028,0,-0.0254876,0.00147136,0.110235,565.732,0,40,0,9.38155e-05,False
2018-10-22,162.517,2755.88,0.0687965,0.00232795,0,-0.0372936,0.00109047,0.0955984,565.103,0,40,0,0.000262942,False
2018-10-23,162.444,2740.69,0.0735305,0.00245104,0,-0.132367,0.000763132,0.106975,564.781,0,40,0,-0.000451815,False
2018-10-24,162.345,2656.1,0.0939773,0.00301362,0,-0.189358,0.00119058,0.106316,554.18,0,40,0,-0.000608989,False
2018-10-25,162.367,2705.57,0.089635,0.00288362,0,0.187361,0.00284811,0.355024,567.499,0,40,0,0.000138942,False
2018-10-26,162.088,2658.69,0.0969535,0.00309286,0,-0.585414,0.00254293,0.140131,561.519,0,40,0,-0.00171958,False
2018-10-29,161.967,2641.25,0.0986898,0.0031448,0,-0.217681,0.00324393,0.135549,561.74,0,40,0,-0.000745257,False
2018-10-30,162.055,2682.63,0.0942384,0.00300794,0,0.162691,0.00182745,0.299493,570.72,0,40,0,0.000544244,False
2018-10-31,162.399,2711.74,0.0825121,0.00269133,0.00533514,0.317476,0.00411792,0.343501,574.29,0,40,0,0.00212171,False
2018-11-01,162.803,2740.37,0.0745617,0.00247227,0.0718259,0.469077,0.00251049,0.406227,576.877,0,40,0,0.00248834,False
2018-11-02,162.73,2723.06,0.0785665,0.00258747,0,-0.406801,0.00583605,0.142672,570.819,0,40,0,-0.000449029,False
2018-11-05,162.839,2738.31,0.0787746,0.00259358,0,0.0690918,0.00185635,0.176978,571.853,0,40,0,0.000670499,False
2018-11-06,162.988,2755.45,0.0773057,0.00254757,0,0.115915,0.00124474,0.217607,573.461,0,40,0,0.000913782,False
2018-11-07,163.169,2813.89,0.0567536,0.00201731,0.289921,0.99492,0.0115744,0.785211,580.998,0,40,0,0.00110779,False
2018-11-08,163.403,2806.83,0.0562919,0.00200991,0.0285846,-0.34054,0.00681847,0.229052,576.086,0,40,0,0.00143715,False
2018-11-09,163.357,2781.01,0.0581526,0.00205516,0,-0.252724,0.00249661,0.0765202,569.809,0,40,0,-0.000285132,False
2018-11-12,163.264,2726.22,0.0831929,0.00270681,0,-0.143202,0.00121018,0.105378,561.803,0,40,0,-0.000567983,False
2018-11-13,163.317,2722.18,0.082315,0.00268563,0,-0.0125011,0.0011104,0.118449,564.975,0,40,0,0.000324304,False
2018-11-14,163.266,2701.58,0.0915118,0.00293933,0,-0.122633,0.00175733,0.132897,565.364,0,40,0,-0.000307781,False
2018-11-15,163.394,2730.2,0.0646991,0.00222685,0,0.0366742,0.00113379,0.103255,573.093,0,40,0,0.000781881,False
2018-11-16,163.405,2736.27,0.0698143,0.00236579,0,-0.00227292,0.00156242,0.156029,574.242,0,40,0,6.63355e-05,False
2018-11-19,163.293,2690.73,0.0755403,0.00251112,0,-0.246871,0.00136436,0.0926641,566.425,0,40,0,-0.000684441,False
2018-11-20,163.185,2641.89,0.085221,0.00278117,0,-0.182847,0.000914874,0.0996025,560.82,0,40,0,-0.000662985,False
2018-11-21,163.257,2649.93,0.0790769,0.00260419,0,0.0226891,0.00116411,0.125633,566.333,0,40,0,0.000441017,False
2018-11-23,163.249,2632.56,0.0813268,0.00267105,0,-0.0958454,0.000861846,0.115737,566.587,0,40,0,-4.99548e-05,False
2018-11-26,163.461,2673.45,0.0707652,0.00239484,0,0.278771,0.00215067,0.248587,575.914,0,40,0,0.0012995,False
2018-11-27,163.476,2682.17,0.0733953,0.00246154,0,-0.0539305,0.00387196,0.246575,576.264,0,40,0,9.26424e-05,False
2018-11-28,163.241,2743.79,0.0725247,0.00241901,0.651535,1.88905,0.0181343,1.77073,583.642,0,40,0,-0.00143551,False
2018-11-29,163.724,2737.8,0.0754159,0.00249947,0.2151,-0.485581,0.0112647,0.648881,577.917,0,40,0,0.00295772,False
2018-11-30,164.106,2760.17,0.0745187,0.00247714,0.482547,0.72996,0.00507961,0.581469,578.654,0,40,0,0.00233189,False
2018-12-03,164.347,2790.37,0.0639354,0.00220539,0.551418,0.66046,0.0110424,0.499854,580.945,0,40,0,0.00147066,False
2018-12-04,163.954,2700.06,0.0853789,0.00277279,0,-0.870845,0.00565066,0.0996622,564.293,0,40,0,-0.00239552,False
2018-12-06,163.903,2695.95,0.0860661,0.00279026,0,-0.105464,0.00116401,0.126638,567.162,0,40,0,-0.000306962,False
2018-12-07,163.772,2633.08,0.100264,0.00318672,0,-0.233336,0.00118452,0.120184,560.461,0,40,0,-0.000799196,False
2018-12-10,163.825,2637.72,0.0913701,0.00294224,0,-0.0213275,0.000944957,0.133798,567.094,0,40,0,0.000320823,False
2018-12-11,163.848,2636.78,0.0908832,0.00293594,0,-0.0588711,0.00203374,0.13738,570.809,0,40,0,0.000143201,False
2018-12-12,163.895,2651.07,0.0871695,0.00282751,0,0.0100682,0.00256259,0.182432,574.873,0,40,0,0.000285606,False
2018-12-13,164.029,2650.54,0.0790538,0.00261112,0,0.00136029,0.000855775,0.125059,574.955,0,40,0,0.000819553,False
2018-12-14,163.938,2599.95,0.0865638,0.00282457,0,-0.195435,0.00131651,0.103662,566.548,0,40,0,-0.000558536,False
2018-12-17,163.839,2545.94,0.112076,0.003532,0,-0.166225,0.00103487,0.143416,560.799,0,40,0,-0.000600652,False
2018-12-18,163.889,2546.16,0.124052,0.00387141,0,0.00376908,0.00109578,0.216991,566.302,0,40,0,0.000300774,False
2018-12-19,163.699,2506.96,0.110549,0.00349127,0,-0.376875,0.0037622,0.13255,563.899,0,40,0,-0.00115407,False
2018-12-20,163.698,2467.42,0.105275,0.0033539,0,-0.112737,0.000954733,0.122517,562.232,0,40,0,-1.06191e-05,False
2018-12-21,163.655,2416.62,0.113246,0.00358783,0,-0.138448,0.00107601,0.134856,559.001,0,40,0,-0.000257814,False
2018-12-24,163.566,2351.1,0.13974,0.0043439,0,-0.188213,0.000994039,0.170708,554.378,0,40,0,-0.000547876,False
2018-12-26,163.327,2467.7,0.116154,0.00365375,0,0.954974,0.00684668,1.4704,582.498,0,40,0,-0.00146157,False
2018-12-27,162.723,2488.83,0.118201,0.0037031,0.531601,-0.274939,0.0108424,1.37153,582.878,0,40,0,-0.0036982,False
2018-12-28,163.02,2485.74,0.113901,0.00359134,0.207742,-0.374648,0.00644618,0.595439,577.499,0,40,0,0.00182865,False
2018-12-31,163.463,2506.85,0.100051,0.00320801,0.219327,0.354302,0.00318672,0.381668,577.369,0,40,0,0.00271379,False
2019-01-02,163.453,2510.03,0.085496,0.0028181,0.104567,-0.237563,0.00366575,0.128726,574.184,0,40,0,-6.2247e-05,False
2019-01-03,163.349,2447.89,0.101887,0.0032653,0,-0.208982,0.000995781,0.120944,562.763,0,40,0,-0.000633672,False
2019-01-04,163.503,2531.94,0.0810921,0.00269215,0,0.787236,0.00365199,0.829154,580.196,0,40,0,0.000941382,False
2019-01-07,163.651,2549.69,0.0812145,0.00269782,0.329521,0.386987,0.005719,0.811072,580.501,0,40,0,0.000907298,False
2019-01-08,163.901,2574.41,0.0759223,0.00254241,0.417541,0.689773,0.00832748,0.898848,581.644,0,40,0,0.00152463,False
2019-01-09,164.207,2584.96,0.0725937,0.0024707,0.383242,0.257899,0.00675267,0.530341,579.817,0,40,0,0.00187024,False
2019-01-10,164.361,2596.64,0.0693719,0.00238104,0.377835,0.127258,0.00404403,0.188887,578.563,0,40,0,0.000936767,False
2019-01-11,164.458,2596.26,0.0613343,0.00218238,0,-0.0509172,0.00131904,0.098682,576.806,0,40,0,0.000590899,False
2019-01-14,164.431,2582.61,0.0645294,0.0022684,0,-0.0959556,0.00104057,0.0907868,573.775,0,40,0,-0.000163203,False
2019-01-15,164.549,2610.3,0.0643476,0.00226161,0,0.187896,0.00143116,0.221643,578.83,0,40,0,0.000715767,False
2019-01-16,164.732,2616.1,0.0589559,0.00213703,0,0.0622713,0.00121238,0.156828,578.833,0,40,0,0.00111026,False
2019-01-17,164.751,2635.96,0.0583285,0.00209184,0.00305614,0.0836972,0.00948078,0.264934,581.024,0,40,0,0.000117104,False
2019-01-18,164.659,2670.71,0.062463,0.00218693,0.422985,1.05534,0.0180435,1.03128,584.413,0,40,0,-0.000557011,False
2019-01-22,164.348,2632.9,0.0724617,0.0024589,0,-1.27471,0.00717048,0.130555,574.499,0,40,0,-0.00188963,False
2019-01-23,164.457,2638.7,0.0711773,0.00242448,0,0.0417069,0.00191593,0.13011,575.195,0,40,0,0.000663159,False
2019-01-24,164.558,2642.33,0.0658515,0.00228424,0,0.0191841,0.00113486,0.1105,575.698,0,40,0,0.000615518,False
2019-01-25,164.693,2664.76,0.0626628,0.00219106,0,0.1641,0.00186635,0.19793,579.461,0,40,0,0.000822051,False
2019-01-28,164.593,2643.85,0.0679806,0.00232342,0,-0.259572,0.00168121,0.102579,575.14,0,40,0,-0.00060868,False
2019-01-29,164.634,2640,0.0697677,0.00238923,0,-0.0172383,0.00110312,0.110548,574.711,0,40,0,0.000249516,False
2019-01-30,164.704,2681.05,0.0633465,0.00221582,0,0.253707,0.00431816,0.351747,581.683,0,40,0,0.000421055,False
2019-01-31,164.864,2704.1,0.0593263,0.00210629,0.121275,0.386892,0.0118385,0.50278,583.422,0,40,0,0.000971239,False
2019-02-01,165.109,2706.53,0.0542728,0.00199512,0.043104,-0.0256076,0.00372938,0.237065,581.35,0,40,0,0.00148943,False
2019-02-04,165.384,2724.87,0.049157,0.00188045,0.115473,0.335265,0.00468291,0.225008,582.4,0,40,0,0.00166219,False
2019-02-05,165.57,2737.7,0.0489156,0.00187772,0.126596,0.235817,0.00386719,0.191078,582.503,0,40,0,0.0011266,False
2019-02-06,165.66,2731.61,0.0478158,0.00185098,0,-0.0649856,0.0018472,0.0799148,580.171,0,40,0,0.000545363,False
2019-02-07,165.599,2706.05,0.0531996,0.00198013,0,-0.123016,0.00132283,0.0683029,575.85,0,40,0,-0.000371288,False
2019-02-08,165.615,2707.88,0.0509595,0.00191829,0,-0.0212205,0.00109392,0.0786575,577.472,0,40,0,9.88671e-05,False
2019-02-11,165.637,2709.8,0.0588797,0.00210149,0,0.0118425,0.00101192,0.124025,578.889,0,40,0,0.000134294,False
2019-02-12,165.822,2744.73,0.0515057,0.00192711,0,0.407907,0.00713762,0.389577,585.102,0,40,0,0.00111567,False
2019-02-13,166.135,2753.03,0.0514023,0.00193109,0.0231569,0.203366,0.00422839,0.302215,584.984,0,40,0,0.00188644,False
2019-02-14,166.211,2745.73,0.046216,0.00182272,0,-0.182338,0.00346578,0.084619,582.225,0,40,0,0.000458576,False
2019-02-15,166.202,2775.6,0.0531648,0.00195395,0.108538,0.444171,0.00530002,0.475059,586.112,0,40,0,-5.35232e-05,False
2019-02-19,166.462,2779.76,0.0510645,0.00191176,0.014548,0.00976589,0.00852216,0.250992,584.985,0,40,0,0.00156385,False
2019-02-20,166.625,2784.7,0.0497209,0.00187837,0,0.0355826,0.00241184,0.169135,584.749,0,40,0,0.000978426,False
2019-02-21,166.672,2774.88,0.0508899,0.00191646,0,-0.0866358,0.00156375,0.082763,582.419,0,40,0,0.000282944,False
2019-02-22,166.782,2792.67,0.0475088,0.00183738,0,0.110627,0.00202623,0.127017,585.281,0,40,0,0.00066009,False
2019-02-25,166.749,2796.11,0.0486799,0.00184858,0,-0.0784562,0.00430217,0.123796,585.219,0,40,0,-0.000196101,False
2019-02-26,166.795,2793.9,0.0502817,0.0018809,0,-0.0311238,0.00176575,0.0932697,584.263,0,40,0,0.000276087,False
2019-02-27,166.813,2792.38,0.0484698,0.00185643,0,-0.0441349,0.0012895,0.0773529,583.733,0,40,0,0.000102556,False
2019-02-28,166.829,2784.49,0.0491597,0.00186246,0,-0.0380612,0.0010678,0.0696001,582.454,0,40,0,9.54421e-05,False
2019-03-01,166.924,2803.69,0.0409348,0.00167592,0,0.0999439,0.0022767,0.111112,586.017,0,40,0,0.000571928,False
2019-03-04,166.752,2792.81,0.0474789,0.00182063,0,-0.244478,0.00524024,0.078675,583.633,0,40,0,-0.00102815,False
2019-03-05,166.79,2789.65,0.0465892,0.0018127,0,-0.011776,0.000954996,0.0726897,583.159,0,40,0,0.000228068,False
2019-03-06,166.768,2771.45,0.0529163,0.00195142,0,-0.0728692,0.001196,0.0720993,580.599,0,40,0,-0.000134959,False
2019-03-07,166.726,2748.93,0.0594882,0.00211493,0,-0.0926235,0.0010469,0.0776099,578.396,0,40,0,-0.000250694,False
2019-03-08,166.742,2743.07,0.0538236,0.00198698,0,-0.0424891,0.000751257,0.0704405,579.864,0,40,0,9.45606e-05,False
2019-03-11,166.85,2783.3,0.0483181,0.00186139,0,0.35802,0.0032059,0.36308,587.997,0,40,0,0.000651495,False
2019-03-12,167.086,2791.52,0.0464875,0.00181382,0.05945,0.180439,0.0018757,0.290775,588.351,0,40,0,0.001415,False
2019-03-13,167.122,2810.92,0.0437674,0.00174811,0.190115,0.363211,0.009485,0.460452,589.812,0,40,0,0.00021518,False
2019-03-14,167.287,2808.48,0.0396223,0.00167429,0.072033,-0.12137,0.00281765,0.137605,587.208,0,40,0,0.000984748,False
2019-03-15,167.288,2822.48,0.0464222,0.00180103,0.128991,0.170553,0.00146588,0.221106,588.044,0,40,0,7.27444e-06,False
2019-03-18,167.51,2832.94,0.0472064,0.00180644,0,0.194042,0.00372587,0.235535,588.591,0,40,0,0.00132279,False
2019-03-19,167.597,2832.57,0.0491233,0.00185742,0,-0.0480905,0.00467471,0.142068,587.471,0,40,0,0.00052515,False
2019-03-20,167.577,2824.23,0.0512319,0.00191224,0,-0.127831,0.00252892,0.0814282,585.687,0,40,0,-0.000121725,False
2019-03-21,167.514,2854.88,0.0505033,0.00187729,0.00726687,0.136038,0.00410594,0.317425,590.312,0,40,0,-0.000374191,False
2019-03-22,167.313,2800.71,0.064125,0.00221261,0,-0.493898,0.00435347,0.0824571,580.551,0,40,0,-0.00120211,False
2019-03-25,167.341,2798.36,0.061577,0.002147,0,-0.023047,0.000722931,0.0904575,582.085,0,40,0,0.000165317,False
2019-03-26,167.42,2818.46,0.0558933,0.00201796,0,0.0642412,0.00182433,0.127142,586.75,0,40,0,0.000475725,False
2019-03-27,167.452,2805.37,0.0576288,0.00205225,0,-0.0626513,0.00150655,0.0872179,584.871,0,40,0,0.000187208,False
2019-03-28,167.547,2815.44,0.0551389,0.00199431,0,0.0586382,0.000851356,0.103028,587.268,0,40,0,0.000568053,False
2019-03-29,167.658,2834.4,0.0491402,0.0018515,0,0.115759,0.00228928,0.152399,589.787,0,40,0,0.00066481,False
2019-04-01,167.896,2867.19,0.0439732,0.00173546,0.125244,0.693087,0.00493395,0.519253,593.621,0,40,0,0.0014213,False
2019-04-02,168.195,2867.24,0.0426716,0.00171859,0.024122,-0.0163559,0.0030343,0.218167,591.403,0,40,0,0.00177804,False
2019-04-03,168.225,2873.4,0.0444544,0.00175478,0.0202636,-0.0294972,0.00698789,0.174397,590.715,0,40,0,0.000176702,False
2019-04-04,168.343,2879.39,0.0444698,0.00174797,0.0130623,0.0293518,0.00285051,0.112596,590.492,0,40,0,0.000701217,False
2019-04-05,168.504,2892.74,0.0388442,0.00162094,0.00810381,0.137888,0.00149596,0.116305,587.634,0,39,1,0.000961156,False
2019-04-08,168.578,2895.77,0.0382261,0.00162864,0,0.0111615,0.00133244,0.0894905,587.258,0,40,0,0.000434652,False
